,text,VP,cfg,good_cplx,good_mood,syntx_score,good_intent_syntx,intent,intendeed,ORG,NORP,DATE,known_words
4704,I think I am a victim of fraud.  I noticed there was a charge on my account that I didn't do because I haven't touched my card today.  Can you please reverse the charge and refund my money?,think I am a victim of fraud . I noticed there was a charge on my account that I did n't do because I have n't touched my card today . Can you please reverse the charge and refund my money,VP -> VP . NP VP,0,,,0,0,0,0,0,0,
4705,There is a direct debit charge on my account that I don't recognize.,is a direct debit charge on my account that I do n't recognize,VP -> VBZ NP,1,,,0,0,0,0,0,0,
4706,"Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen  and will like for you to trace back to make sure.",was a transaction made on my account by some seller that I do n't recognize . I am very certain that did n't happen and will like for you to trace back to make sure,VP -> VBD NP,0,,,0,0,0,0,0,0,
4707,Someone else charged my card!,charged my card,VP -> VBD NP,1,,,0,0,0,0,0,0,
4708,"Am I able to look back at a transaction to see who with drawled some money from my account? I don't remember authorizing this a few weeks ago, but wanted to double check who took the money.",to look back at a transaction to see who with drawled some money from my account,VP -> TO VP,0,,,0,0,0,0,0,0,
4709,How do I dispute a direct debit on my account?,dispute a direct debit on my account,VP -> VB NP,1,1,1.0,1,['dispute'],['debit'],,,,1
4710,I did not make a direct debit payment as listed on my app,did not make a direct debit payment as listed on my app,VP -> VBD RB VP,0,,,0,0,0,0,0,0,
4711,There's a direct debit payment that I don't recognize.,'s a direct debit payment that I do n't recognize,VP -> VBZ NP,1,,,0,0,0,0,0,0,
4712,How do I dispute a debit that I didn't make?,dispute a debit that I did n't make,VP -> VB NP,1,1,1.0,1,['dispute'],['debit'],,,,1
4713,I don't know where this debit transaction on my statement came from.,do n't know where this debit transaction on my statement came from,VP -> VBP RB VP,1,,,0,0,0,0,0,0,
4714,The app is showing a direct debit transaction that I did not perform,is showing a direct debit transaction that I did not perform,VP -> VBZ VP,0,,,0,0,0,0,0,0,
4715,The app is showing a direct debit payment that I never made,is showing a direct debit payment that I never made,VP -> VBZ VP,0,,,0,0,0,0,0,0,
4716,"I was checking the app for my account and I noticed there is an authorized charge on it.  I haven't used my card today, so I know I didn't do it.  I would like the transaction reversed and the money replaced.",was checking the app for my account,VP -> VBD VP,0,,,0,0,0,0,0,0,
4717,I want a refund on a direct debit.,want a refund on a direct debit,VP -> VBP NP,1,,,0,0,0,0,0,0,
4718,"Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late.",was checking my old statements and found a discrepancy with a large amount transaction . I am sure it was not done by me . Please let me know if i could raise a dispute as its very late,VP -> VP CC VP,0,,,0,0,0,0,0,0,
4719,There is a debit paymet that I don't recognize.,is a debit paymet that I do n't recognize,VP -> VBZ NP,1,,,0,0,0,0,0,0,
4720,What can I do about a direct debit transaction on my card that I didn't make?,do about a direct debit transaction on my card that I did n't make,VP -> VB PP,1,1,0.8333333333333334,0,0,0,0,0,0,
4721,I need assistance addressing a direct debit that I did not do myself.,need assistance addressing a direct debit that I did not do myself,VP -> VBP NP,1,,,0,0,0,0,0,0,
4722,I see a direct debit transaction in my app that I didn't make.,see a direct debit transaction in my app that I did n't make,VP -> VBP NP,1,,,0,0,0,0,0,0,
4723,I see a direct debit payment on my statement that wasn't me,see a direct debit payment on my statement that was n't me,VP -> VBP NP,0,,,0,0,0,0,0,0,
4724,How long after I receive my statement can I dispute payments on it?,receive my statement,VP -> VBP NP,1,1,0.9230769230769231,0,0,0,0,0,0,
4725,How do I dispute a direct debit transaction?,dispute a direct debit transaction,VP -> VB NP,1,1,1.0,1,['dispute'],['transaction'],,,,1
4726,"I notice a transaction a couple of weeks ago in my account, from a seller that I don't recognize. Is there a way we can trace back the information to make sure it was truly something I did?","notice a transaction a couple of weeks ago in my account , from a seller that I do n't recognize . Is there a way we can trace back the information to make sure it was truly something I did ?",VP -> VP .,0,,,0,0,0,0,0,0,
4727,what is this charge i didnt do it what can i do,did nt do it,VP -> VBD RB VP,0,,,0,0,0,0,0,0,
4728,I have a direct debit on my records that is strange and I need help.,have a direct debit on my records that is strange,VP -> VBP NP PP SBAR,1,,,0,0,0,0,0,0,
4729,I would like to dispute a payment I didnt make,would like to dispute a payment I did nt make,VP -> MD VP,0,,,0,0,0,0,0,0,
4730,I found a direct debit I would like to dispute,found a direct debit I would like to dispute,VP -> VBD NP,0,,,0,0,0,0,0,0,
4731,"I saw money was taken out of my account by a seller a while back. I do not recognize the seller, but I'm pretty certain I didn't make that payment. Can you track who the seller is?",saw money was taken out of my account by a seller a while back . I do not recognize the seller,VP -> VBD NP VP,0,,,0,0,0,0,0,0,
4732,There is a direct debit patentp that I haven't authorized.,is a direct debit patentp that I have n't authorized,VP -> VBZ NP,1,,,0,0,0,0,0,0,
4733,I can't recognise this Direct Debit payment.,ca n't recognise this Direct Debit payment,VP -> MD RB VP,1,,,0,0,0,0,0,0,
4734,I would like to dispute a direct debit transaction,would like to dispute a direct debit transaction,VP -> MD VP,0,,,0,0,0,0,0,0,
4735,"Please help! I was looking at my account and saw a transaction with a seller I don't remember. Is it possible for you to track the sale, because I really don't think I made a payment to them.",Please help,VP -> INTJ VP,0,,,0,0,0,0,0,0,
4736,Why is there a direct debit set up in my name?,set up in my name,VP -> VBN PRT PP,1,1,0.5882352941176471,0,0,0,0,0,0,
4737,I don't recognize this debit transaction in my billing statement?,do n't recognize this debit transaction in my billing statement,VP -> VBP RB VP,1,1,0.625,0,0,0,0,0,0,
4738,I didn't set up a direct debit payment on my account.,did n't set up a direct debit payment on my account,VP -> VBD RB VP,1,,,0,0,0,0,0,0,
4739,I need to dispute a direct debit.,need to dispute a direct debit,VP -> VBP S,1,,,0,0,0,0,0,0,
4740,My account shows a direct debit charge that I have never seen before,shows a direct debit charge that I have never seen before,VP -> VBZ NP,0,,,0,0,0,0,0,0,
4741,I might have been charged on my debit statement by fraud.,might have been charged on my debit statement by fraud,VP -> MD VP,1,,,0,0,0,0,0,0,
4742,"I just went through a old statement and noticed that a very large payment went through and i did not make it. It was from a few months ago, can I still dispute the payment?",went through a old statement,VP -> VBD PP,0,,,0,0,0,0,0,0,
4743,I am not recognizing a debit payment from my account.,am not recognizing a debit payment from my account,VP -> VBP RB VP,1,,,0,0,0,0,0,0,
4744,I have a direct debit that I did not set up,have a direct debit that I did not set up,VP -> VBP NP,0,,,0,0,0,0,0,0,
4745,I have gone through my statements and noticed there is a large payment that I did not make. Can i still dispute the payment? its been a while,have gone through my statements,VP -> VBP VP,0,,,0,0,0,0,0,0,
4746,I see a charge for a direct debit that was not me.,see a charge for a direct debit that was not me,VP -> VBP NP,1,,,0,0,0,0,0,0,
4747,There was a strange transaction made on my account a couple weeks ago by a seller I don't recognize. May you please check on this transaction for me.,was a strange transaction made on my account a couple weeks ago by a seller I do n't recognize . May you please check on this transaction for me,VP -> VP . S,0,,,0,0,0,0,0,0,
4748,There is a potentially fraudulent direct debit on my account.,is a potentially fraudulent direct debit on my account,VP -> VBZ NP PP,1,,,0,0,0,0,0,0,
4749,I have a direct debit I didn't set up,have a direct debit I did n't set up,VP -> VBP NP SBAR,0,,,0,0,0,0,0,0,
4750,Help!  In the app there is a direct debit that I don't remember.,Help,VP -> VB,0,,,0,0,0,0,0,0,
4751,Please help me regarding a direct debit in the app that I don't recognize.,help me regarding a direct debit in the app that I do n't recognize,VP -> VB NP PP,1,,,0,0,0,0,0,0,
4752,how do i get a refund for a direct debit payment i didn't make,get a refund for a direct debit payment i did n't make,VP -> VB NP,0,,,0,0,0,0,0,0,
4753,I need to cancel a transaction on my debit card.,need to cancel a transaction on my debit card,VP -> VBP S,1,,,0,0,0,0,0,0,
4754,I think I was charged by mistake on my debit statement.,think I was charged by mistake on my debit statement,VP -> VBP SBAR,1,,,0,0,0,0,0,0,
4755,Purchases I did not make are appearing in my bank statement?,did not make,VP -> VBD RB VP,1,1,0.625,0,0,0,0,0,0,
4756,"On my app I can see that a direct debit payment that I didn't do, appears.","can see that a direct debit payment that I did n't do , appears",VP -> MD VP,1,,,0,0,0,0,0,0,
4757,There's a payment showing in the app today even though I have not used my card at all. I want a refund.,'s a payment showing in the app today even though I have not used my card at all . I want a refund,VP -> VBZ NP VP SBAR,0,,,0,0,0,0,0,0,
4758,Unusual direct deposit,[],,0,,,0,0,0,0,0,0,
4759,I didn't make the direct debit payment on my account.,did n't make the direct debit payment on my account,VP -> VBD RB VP,1,,,0,0,0,0,0,0,
4760,People are using my debit card - help!,are using my debit card - help,VP -> VBP VP,1,,,0,0,0,0,0,0,
4761,I have an unfamiliar direct debit in my statement.,have an unfamiliar direct debit in my statement,VP -> VBP NP PP,1,,,0,0,0,0,0,0,
4762,How do I dispute a direct debit that I didn't do?,dispute a direct debit that I did n't do,VP -> VB NP,1,1,1.0,1,['dispute'],"['debit', 'that']",,,,1
4763,Weird Direct Debit payment,[],,0,,,0,0,0,0,0,0,
4764,I have an unauthorized direct debit on my account,have an unauthorized direct debit on my account,VP -> VBP NP PP,0,,,0,0,0,0,0,0,
4765,I have an unknown charge.,have an unknown charge,VP -> VBP NP,1,,,0,0,0,0,0,0,
4766,What do I do if there is an electronic debit that is not correct?,do if there is an electronic debit that is not correct,VP -> VB SBAR,1,1,0.5714285714285714,0,0,0,0,0,0,
4767,There is a payment showing that I know I didn't make. I didn't use my card that day and I'm sure of it. Can you please cancel that transaction and return my money? Thankyou,know I did n't make,VP -> VBP SBAR,0,,,0,0,0,0,0,0,
4768,after going over my transactions for the last couple of months I noticed a pretty large charge that I know I did not make. I know it's been a while but can I still dispute this charge?,going over my transactions for the last couple of months,VP -> VBG PP PP,0,,,0,0,0,0,0,0,
4769,Someone else made a Direct Debit transaction on my account,made a Direct Debit transaction on my account,VP -> VBD NP,0,,,0,0,0,0,0,0,
4770,How can I dispute a direct debit charge on my account?,dispute a direct debit charge on my account,VP -> VB NP,1,1,1.0,1,['dispute'],['charge'],,,,1
4771,I have a direct debit I didn't make,have a direct debit I did n't make,VP -> VBP NP,0,,,0,0,0,0,0,0,
4772,I have an unauthorized charge.,have an unauthorized charge,VP -> VBP NP,1,,,0,0,0,0,0,0,
4773,A debit came through that I need to dispute.,came through that I need to dispute,VP -> VBD ADVP SBAR,1,,,0,0,0,0,0,0,
4774,There is a payment in my app that I did not make.  I have not used that card all day  Please reimburse my money.,is a payment in my app that I did not make . I have not used that card all day Please reimburse my money,VP -> VBZ NP,0,,,0,0,0,0,0,0,
4775,I don't know what this Direct Debit payment is.,do n't know what this Direct Debit payment is,VP -> VBP RB VP,1,,,0,0,0,0,0,0,
4776,I see a direct debit payment on my app that I did not do,see a direct debit payment on my app that I did not do,VP -> VBP NP,0,,,0,0,0,0,0,0,
4777,How do I get a refund for an unauthorized direct debit payment?,get a refund for an unauthorized direct debit payment,VP -> VB NP,1,1,1.0,1,['get'],['refund'],,,,1
4778,There was a direct debit I don't recognize.,was a direct debit I do n't recognize,VP -> VBD NP,1,,,0,0,0,0,0,0,
4779,I see an unfamiliar Direct Debit payment.,see an unfamiliar Direct Debit payment,VP -> VBP NP,1,,,0,0,0,0,0,0,
4780,In the app I see a direct debit that I don't recognize.,see a direct debit that I do n't recognize,VP -> VBP NP,1,,,0,0,0,0,0,0,
4781,Why am I seeing a direct debit thats not mine?,seeing a direct debit that s not mine,VP -> VBG NP,1,1,0.9230769230769231,0,0,0,0,0,0,
4782,Can I dispute a debit payment that I am seeing that I didn't make from a couple of months ago?,dispute a debit payment that I am seeing that I did n't make from a couple of months ago,VP -> VB NP,1,1,1.0,1,['dispute'],['payment'],,,a couple of months ago,1
4783,There is a direct debit set up that I didn't create.,is a direct debit set up that I did n't create,VP -> VBZ NP,1,,,0,0,0,0,0,0,
4784,"There is a direct debit charge that I don't recognize, what can I do?","is a direct debit charge that I do n't recognize , what can I do",VP -> VBZ NP,1,1,0.9230769230769231,0,0,0,0,0,0,
